Date,close,high,low,open,volume
1989-01-03,1.5110784769058228,1.5612388532567079,1.5048086266272518,1.5549688818918048,196425
1989-01-04,1.5486993789672852,1.5486993789672852,1.5298893351553482,1.5298893351553482,552319
1989-01-05,1.5236201286315918,1.5424301819214938,1.5236201286315918,1.5361603256067915,190350
1989-01-06,1.5298887491226196,1.5424288138891626,1.523618777282519,1.523618777282519,258694
1989-01-09,1.5486993789672852,1.5549695953819103,1.5173493866716488,1.5173493866716488,213131
1989-01-10,1.517349362373352,1.548699354166961,1.5173493623733523,1.5361595269704575,220219
1989-01-11,1.5424296855926514,1.5424296855926514,1.5173496629719427,1.5173496629719427,120488
1989-01-12,1.5486993789672852,1.5486993789672852,1.5298893351553482,1.5361595515699733,644456
1989-01-13,1.5486993789672852,1.567509786038385,1.5486993789672852,1.5549695953819103,122513
1989-01-16,1.5675091743469238,1.5737791461420332,1.5549689885840245,1.5549689885840245,85556
1989-01-17,1.5424296855926514,1.5612398539161951,1.5298896137390923,1.5612398539161951,177694
1989-01-18,1.6427502632141113,1.6552903332403448,1.536159607447931,1.54869943530138,298688
1989-01-19,1.7556103467941284,1.7806906018533943,1.655289931988878,1.655289931988878,549281
1989-01-20,1.7556103467941284,1.7681505348669426,1.7430705219804021,1.7556103467941282,252113
1989-01-23,1.7305301427841187,1.761880367331043,1.7305301427841189,1.761880367331043,304256
1989-01-24,1.7493406534194946,1.7556106273715915,1.730530610476823,1.730530610476823,133650
1989-01-25,1.7368006706237793,1.7618809309360084,1.7368006706237793,1.755610714499966,191363
1989-01-26,1.7556103467941284,1.7556103467941282,1.7368003068576323,1.7368003068576323,87581
1989-01-27,1.7932308912277222,1.8057710817024764,1.749340708911627,1.749340708911627,284006
1989-01-30,1.786960482597351,1.7932304552238687,1.7806905099708334,1.7932304552238687,47081
1989-01-31,1.786960482597351,1.805770642649617,1.7806905099708334,1.7806905099708334,166556
1989-02-01,1.7995011806488037,1.8057711550544866,1.786960989664656,1.786960989664656,132638
1989-02-02,1.8057714700698853,1.8183115421552476,1.7869613013986358,1.793231276898111,247050
1989-02-03,1.786960482597351,1.7932304552238687,1.7744204162579595,1.7932304552238687,112388
1989-02-06,1.7744204998016357,1.7932305396531636,1.7618805539581919,1.7744204998016357,103275
1989-02-07,1.7744204998016357,1.7932305396531636,1.7744204998016357,1.7744204998016357,146306
1989-02-08,1.7493406534194946,1.7744207914006453,1.7493406534194949,1.7744207914006453,61763
1989-02-09,1.818312644958496,1.818312644958496,1.7681523261949064,1.7681523261949064,387788
1989-02-10,1.818312644958496,1.8496629047289823,1.7932323644902157,1.7995025859653926,429806
1989-02-13,1.7932308912277222,1.8245811252418356,1.7744208476883632,1.8245811252418356,78975
1989-02-14,1.7995011806488037,1.8057711550544866,1.793230964070339,1.793230964070339,271856
1989-02-15,1.7932308912277222,1.7932308912277224,1.768150873537372,1.7932308912277224,214144
1989-02-16,1.7806910276412964,1.7932309765398609,1.7681509576563401,1.7932309765398609,187313
1989-02-17,1.7806910276412964,1.7806910276412964,1.7681509576563401,1.7681509576563401,186300
1989-02-21,1.8057714700698853,1.8183115421552476,1.7744212293132735,1.7744212293132735,618131
1989-02-22,1.8308521509170532,1.8371221278397671,1.812041735803153,1.812041735803153,157444
1989-02-23,1.8810110092163086,1.8810110092163086,1.8371209565669258,1.8371209565669258,327038
1989-02-24,1.8747416734695435,1.8810115270344274,1.8622014819941926,1.8684716988182635,281981
1989-02-27,1.882295846939087,1.8822958469390867,1.850819286285994,1.8634098862323698,79481
1989-02-28,1.9452500343322754,1.9452500343322756,1.87600163588873,1.8885919995865936,260213
1989-03-01,1.9893165826797485,1.9893165826797485,1.964135495538774,1.964135495538774,324000
1989-03-02,2.0648608207702637,2.108927885700103,1.9893170551095507,1.9893170551095507,200981
1989-03-03,2.10892653465271,2.10892653465271,2.045973416669548,2.0522690202461855,181238
1989-03-06,2.1844701766967773,2.1907657804070046,2.0963361014285082,2.0963361014285082,459675
1989-03-07,2.1341075897216797,2.184469983462468,2.102631275995125,2.184469983462468,274894
1989-03-08,2.014497756958008,2.1278131805627774,2.0082022732851326,2.1278131805627774,233888
1989-03-09,1.9956116676330566,2.0082023925780663,1.9263635314558825,2.0082023925780663,384244
1989-03-10,2.008202075958252,2.039678640209397,1.9830209947613855,2.0019068360526155,155925
1989-03-13,1.9767265319824219,2.0082031124800115,1.9767265319824219,2.0082031124800115,38475
1989-03-14,1.9767265319824219,1.989317139866581,1.9515454377884873,1.989317139866581,129600
1989-03-15,1.9767265319824219,1.989317139866581,1.9704312888275342,1.9767265319824219,305269
1989-03-16,2.008202075958252,2.01449755901253,1.9830209947613855,1.989316113092701,176681
1989-03-17,1.9893165826797485,2.020793275935428,1.9830214628624419,2.020793275935428,58725
1989-03-20,1.9452500343322754,1.9893169759338527,1.9452500343322756,1.9893169759338527,215156
1989-03-21,1.9452500343322754,1.951545276968394,1.93895454854741,1.93895454854741,117956
1989-03-22,1.9389538764953613,1.9515446005523316,1.9389538764953613,1.9515446005523316,126563
1989-03-23,1.926362156867981,1.9389526296801685,1.9200666773133805,1.9389526296801685,33919
1989-03-27,1.9169203042984009,1.9358062671364145,1.8885911776798994,1.9263632249302474,123525
1989-03-28,1.8885903358459473,1.9263623662595162,1.8697045030005621,1.9169194498368238,93825
1989-03-29,1.8508198261260986,1.907477481623326,1.8508198261260989,1.888591515408022,83025
1989-03-30,1.8319333791732788,1.869705180117436,1.8319333791732786,1.8602622602749743,284513
1989-03-31,1.879148244857788,1.9263632124336934,1.8319335204305225,1.8319335204305225,449213
1989-04-03,1.9169203042984009,1.9169203042984009,1.8697053364162064,1.8697053364162064,373613
1989-04-04,1.8885903358459473,1.9074762902655984,1.888590335845947,1.9074762902655984,174488
1989-04-05,1.9169203042984009,1.9169203042984009,1.9074771405179132,1.9074771405179132,250088
1989-04-06,1.926362156867981,1.9358051938385015,1.9169192414717136,1.926362156867981,83025
1989-04-07,2.0113489627838135,2.0113489627838135,1.9263624673702837,1.935805505862888,227138
1989-04-10,2.0491201877593994,2.077448930713428,2.03023435912338,2.03023435912338,138375
1989-04-11,2.039677619934082,2.0491205358562183,2.011348750593413,2.0491205358562183,59063
1989-04-12,2.0868935585021973,2.0868935585021973,2.0396787104984173,2.0491216314694434,97538
1989-04-13,2.068006753921509,2.105778667812858,2.068006753921509,2.086892832441466,177525
1989-04-14,2.1435511112213135,2.15299403231081,2.077450420446183,2.086893584684333,92475
1989-04-17,2.0963361263275146,2.1529936426092284,2.0963361263275146,2.1529936426092284,187988
1989-04-18,2.0963361263275146,2.115221965088086,2.0680071250380485,2.115221965088086,110700
1989-04-19,2.0868935585021973,2.0868935585021973,2.0680074734114955,2.0680074734114955,71213
1989-04-20,2.0585639476776123,2.0868929454168756,2.0396781112838225,2.0868929454168756,146475
1989-04-21,1.9830213785171509,2.07745072482166,1.916920678057347,2.07745072482166,388800
1989-04-24,1.9830213785171509,2.0302361124565773,1.9641354119967736,2.020793189983561,224775
1989-04-25,1.9546921253204346,1.9735779667476083,1.9452492046068477,1.9735779667476083,130613
1989-04-26,1.9546921253204346,1.9641350460340214,1.9358062838932608,1.9641350460340214,73575
1989-04-27,2.001906633377075,2.001906633377075,1.9452489936651542,1.9546919133547562,243675
1989-04-28,2.0585639476776123,2.0868929454168756,2.0113492351188484,2.0113492351188484,137700
1989-05-01,2.115222692489624,2.143551460372429,2.0491219909477203,2.0491219909477203,151200
1989-05-02,2.1529946327209473,2.2096526613555776,2.086894166660894,2.096337090383759,237938
1989-05-03,2.1341075897216797,2.1718797497501474,2.124664671288855,2.143550508154504,45563
1989-05-04,2.1718814373016357,2.1907672888415886,2.124666322154207,2.1341092479241834,104288
1989-05-05,2.2663094997406006,2.2946382590704797,2.190765898378971,2.190765898378971,322988
1989-05-08,2.2568657398223877,2.275751572345194,2.2285367478896494,2.266308656083791,207225
1989-05-09,2.2379822731018066,2.2851971525985806,2.2379822731018066,2.266311298059396,24975
1989-05-10,2.2002079486846924,2.256865688103251,2.1907650326396864,2.256865688103251,220725
1989-05-11,2.2190959453582764,2.2190959453582764,2.1907671695903828,2.2002100948463474,104963
1989-05-12,2.2568657398223877,2.2568657398223877,2.2285367478896494,2.2285367478896494,167400
1989-05-15,2.2757537364959717,2.285196661737219,2.228538867140975,2.256867886013477,127575
1989-05-16,2.2568657398223877,2.275751572345194,2.2285367478896494,2.275751572345194,151875
1989-05-17,2.2568657398223877,2.2946374048680003,2.2568657398223877,2.285194488606597,111038
1989-05-18,2.2379822731018066,2.2568683707898036,2.219096418562622,2.247425200371399,526500
1989-05-19,2.2285377979278564,2.2474236393492575,2.2002090357957544,2.237980718638557,330750
1989-05-22,2.2190959453582764,2.256867889530895,2.2096530201023117,2.2379817958702053,332438
1989-05-23,2.2002079486846924,2.2002079486846924,2.162435798207622,2.2002079486846924,226800
1989-05-24,2.1435511112213135,2.1718803607871098,2.1435511112213135,2.1718803607871098,92813
1989-05-25,2.115222692489624,2.1341085377448277,2.115222692489624,2.124665615117226,1759050
1989-05-26,2.1341075897216797,2.143550508154504,2.11522175285603,2.11522175285603,653400
1989-05-30,2.141841173171997,2.1607954485719234,2.1323640354720337,2.15131831087196,428625
1989-05-31,2.132363796234131,2.141840932870818,2.0944552496873805,2.141840932870818,223088
1989-06-01,2.1134109497070312,2.1323652357762883,2.094456663637774,2.12288809274166,114075
1989-06-02,2.132363796234131,2.141840932870818,2.1323637962341304,2.1323637962341304,349313
1989-06-05,2.141841173171997,2.15131831087196,2.141841173171997,2.141841173171997,244688
1989-06-06,2.132363796234131,2.141840932870818,2.122886659597443,2.1323637962341304,177188
1989-06-07,2.2650444507598877,2.3029529974660194,2.198704249994476,2.198704249994476,1856925
1989-06-08,2.2366130352020264,2.293476105354503,2.227135897514898,2.2839989676673746,249413
1989-06-09,2.1702725887298584,2.227135903053452,2.1702725887298584,2.2176587653427555,321975
1989-06-12,2.141841173171997,2.1892273497312265,2.141841173171997,2.1892273497312265,248738
1989-06-13,2.132363796234131,2.1607952061441935,2.1039323863240678,2.1607952061441935,195750
1989-06-14,2.084977149963379,2.151317327570766,2.0755000165951225,2.151317327570766,216000
1989-06-15,2.0660245418548584,2.0944562088144876,2.056547400878246,2.0849788238080835,325350
1989-06-16,2.056546688079834,2.0755009634635133,2.0470695503879943,2.056546688079834,167063
1989-06-19,2.1039321422576904,2.1039321422576904,2.0660233560788646,2.0660233560788646,237938
1989-06-20,2.141841173171997,2.1702725862718864,2.1039326223721444,2.1039326223721444,462713
1989-06-21,2.17975115776062,2.17975115776062,2.1418421024537393,2.151319244265553,344250
1989-06-22,2.17975115776062,2.2081825831960615,2.1702735278891803,2.17975115776062,479250
1989-06-23,2.1987054347991943,2.208182576582624,2.179751151232334,2.1987054347991943,341550
1989-06-26,2.189227819442749,2.2271363783761027,2.179750679709411,2.208182098909426,449550
1989-06-27,2.208181619644165,2.227135894996993,2.1987044819677513,2.1987044819677513,215325
1989-06-28,2.189227819442749,2.208182098909426,2.179750679709411,2.189227819442749,61763
1989-06-29,2.1039321422576904,2.189226850152636,2.1039321422576904,2.189226850152636,204188
1989-06-30,2.12288761138916,2.132364752274902,2.0375930993876965,2.1134104705034185,225788
1989-07-03,2.12288761138916,2.132364752274902,2.0944561887319355,2.1039333296176768,55013
1989-07-05,2.084977149963379,2.103931660729486,2.0755000165951225,2.103931660729486,139725
1989-07-06,2.1702725887298584,2.1892273522106658,2.0944554870442853,2.0944554870442853,202163
1989-07-07,2.1702725887298584,2.1892273522106658,2.1702725887298584,2.1892273522106658,88425
1989-07-10,2.1702725887298584,2.179750214499969,2.141841175597768,2.160795451019162,98888
1989-07-11,2.1702725887298584,2.1987044899213624,2.1702725887298584,2.1702725887298584,118800
1989-07-12,2.189227819442749,2.2176592386427645,2.189227819442749,2.189227819442749,191363
1989-07-13,2.189227819442749,2.208182098909426,2.179750679709411,2.1987049591760877,380025
1989-07-14,2.189227819442749,2.1987049591760877,2.179750679709411,2.1987049591760877,214650
1989-07-17,2.17975115776062,2.1987054413842477,2.17975115776062,2.1987054413842477,110700
1989-07-18,2.208181619644165,2.208181619644165,2.189227344291337,2.1987044819677513,330075
1989-07-19,2.1987054347991943,2.217659718366054,2.189228293015764,2.208182576582624,255150
1989-07-20,2.084977149963379,2.1987034824712373,2.084977149963379,2.1892263491029813,306788
1989-07-21,2.084977149963379,2.103931660729486,2.0660228832268666,2.0660228832268666,202163
1989-07-24,1.9996840953826904,2.084978471786239,1.9996840953826904,2.07550133240972,128588
1989-07-25,2.0281167030334473,2.056548136127989,1.980730737179332,1.980730737179332,164025
1989-07-26,2.0660245418548584,2.0660245418548584,1.999684433003675,2.0091615739802875,261225
1989-07-27,2.0944554805755615,2.1323640313012677,2.0755009611830024,2.0755009611830024,268313
1989-07-28,2.1039321422576904,2.1228864133322776,2.0849776271534517,2.0849776271534517,135000
1989-07-31,2.12288761138916,2.12288761138916,2.1039333296176768,2.12288761138916,213300
1989-08-01,2.160795211791992,2.160795211791992,2.1134095284846994,2.122886665146158,264938
1989-08-02,2.1702725887298584,2.1702725887298584,2.122886900176375,2.1513183133084652,161325
1989-08-03,2.160795211791992,2.1797499731742698,2.1513180751305336,2.160795211791992,84713
1989-08-04,2.17975115776062,2.189228299572434,2.1418421024537393,2.1418421024537393,265950
1989-08-07,2.17975115776062,2.17975115776062,2.1418421024537393,2.1702735278891803,158288
1989-08-08,2.160795211791992,2.1892271098357283,2.1513180751305336,2.1892271098357283,227813
1989-08-09,2.141841173171997,2.1702725862718864,2.141841173171997,2.1702725862718864,198450
1989-08-10,2.2271366119384766,2.2271366119384766,2.113410435152302,2.122887575879519,478238
1989-08-11,2.208181619644165,2.236613032673407,2.189227344291337,2.227135894996993,173475
1989-08-14,2.189227819442749,2.2366135181094413,2.160795912183215,2.2176592386427645,204188
1989-08-15,2.1987054347991943,2.208182576582624,2.189228293015764,2.1987054347991943,127575
1989-08-16,2.1702725887298584,2.208181627632059,2.1702725887298584,2.1987044899213624,236250
1989-08-17,2.160795211791992,2.1892271098357283,2.160795211791992,2.1797499731742698,180563
1989-08-18,2.17975115776062,2.17975115776062,2.151319244265553,2.160796386077367,89100
1989-08-21,2.1987054347991943,2.1987054347991943,2.179751151232334,2.1987054347991943,45225
1989-08-22,2.1702725887298584,2.1987044899213624,2.160795451019162,2.1892273522106658,47925
1989-08-23,2.246090888977051,2.246090888977051,2.189228044725542,2.189228044725542,228825
1989-08-24,2.274522542953491,2.274522542953491,2.236613736292353,2.236613736292353,284175
1989-08-25,2.3313851356506348,2.3313851356506348,2.2745222978316253,2.2745222978316253,246375
1989-08-28,2.358161211013794,2.3961959231406555,2.3296349320767997,2.358161211013794,248063
1989-08-29,2.367670774459839,2.367670774459839,2.358162092872256,2.358162092872256,130613
1989-08-30,2.481774091720581,2.5198087973587437,2.434230219989264,2.434230219989264,379350
1989-08-31,2.453249216079712,2.4912839396028863,2.4532492160797115,2.472266577841299,123188
1989-09-01,2.491284132003784,2.5103014952340748,2.4532494055432026,2.472266768773493,95175
