Date,close,high,low,open,volume
2001-04-09,5.762332916259766,5.954410496955461,5.762332916259766,5.858371981377059,9300
2001-04-10,5.800747871398926,5.800747871398926,5.800747871398926,5.800747871398926,600
2001-04-11,6.050446033477783,6.050446033477783,5.800745049428509,5.800745049428509,450
2001-04-12,5.915995121002197,6.05044914341629,5.915995121002197,6.05044914341629,3600
2001-04-16,6.050446033477783,6.146485042585525,6.050446033477783,6.146485042585525,7800
2001-04-17,6.223318099975586,6.223318099975586,6.050448045899285,6.146487086950286,1500
2001-04-18,6.242525577545166,6.5114346726329515,6.14648708604703,6.2386843016638425,11400
2001-04-19,6.530642032623291,6.530642032623292,6.530642032623292,6.530642032623292,750
2001-04-20,6.438445091247559,6.53064230909464,6.438445091247559,6.53064230909464,8700
2001-04-23,6.530642032623291,6.530642032623292,6.530642032623292,6.530642032623292,300
2001-04-24,6.530642032623291,6.530642032623292,6.530642032623292,6.530642032623292,0
2001-04-25,6.530642032623291,6.530642032623292,6.338564503573377,6.530642032623292,1350
2001-04-26,6.626678943634033,6.626678943634033,6.530639935184452,6.530639935184452,2250
2001-04-27,6.868698596954346,6.868698596954347,6.626680650956323,6.626680650956323,1350
2001-04-30,6.626678943634033,6.857171904466747,6.626678943634033,6.626678943634033,5250
2001-05-01,6.876383304595947,6.876383304595947,6.626682199570415,6.626682199570415,3450
2001-05-02,6.818756103515625,6.818756103515624,6.818756103515624,6.818756103515624,1200
2001-05-03,6.895586967468262,6.895586967468262,6.772656856289891,6.772656856289891,4050
2001-05-04,7.683106899261475,7.683106899261475,6.895588899578093,6.895588899578093,7050
2001-05-07,7.587069988250732,7.683108480183602,7.298953413374613,7.298953413374613,3750
2001-05-08,7.645131587982178,7.645131587982178,7.548357588167852,7.548357588167852,2250
2001-05-09,7.548358917236328,7.741906397199413,7.490294396375249,7.645132934090026,3000
2001-05-10,7.548358917236328,7.548358917236329,7.548358917236329,7.548358917236329,0
2001-05-11,7.645131587982178,7.645131587982178,7.645131587982178,7.645131587982178,150
2001-05-14,7.645131587982178,7.645131587982178,7.645131587982178,7.645131587982178,300
2001-05-15,7.645131587982178,7.645131587982178,7.645131587982178,7.645131587982178,750
2001-05-16,7.451585292816162,7.509649816735178,7.451585292816162,7.509649816735178,3750
2001-05-17,7.354813575744629,7.470942097487785,7.35481357574463,7.374168052496254,12600
2001-05-18,7.354813575744629,7.529006635231598,7.35481357574463,7.35481357574463,2400
2001-05-21,7.354813575744629,7.35481357574463,7.35481357574463,7.35481357574463,0
2001-05-22,7.354813575744629,7.436103817837074,7.35481357574463,7.35481357574463,27450
2001-05-23,7.308359146118164,7.5096485006028235,7.308359146118164,7.5096485006028235,900
2001-05-24,7.509650230407715,7.509650230407714,7.509650230407714,7.509650230407714,900
2001-05-25,7.509650230407715,7.509650230407714,7.509650230407714,7.509650230407714,0
2001-05-29,7.509650230407715,7.509650230407714,7.509650230407714,7.509650230407714,1650
2001-05-30,7.4709391593933105,7.4709391593933105,7.4709391593933105,7.4709391593933105,750
2001-05-31,7.4709391593933105,7.4709391593933105,7.4709391593933105,7.4709391593933105,300
2001-06-01,7.025779724121094,7.470939159266808,7.025779724121094,7.470939159266808,3750
2001-06-04,7.025779724121094,7.025779724121094,7.025779724121094,7.025779724121094,0
2001-06-05,7.2580413818359375,7.2580413818359375,7.025784279115032,7.025784279115032,1350
2001-06-06,7.316102981567383,7.316102981567383,7.258038452450028,7.258038452450028,1350
2001-06-07,7.316102981567383,7.316102981567383,7.316102981567383,7.316102981567383,1650
2001-06-08,7.397393226623535,7.397393226623535,7.3819094248342765,7.393521999304005,5550
2001-06-11,7.38191032409668,7.38191032409668,7.38191032409668,7.38191032409668,300
2001-06-12,7.38191032409668,7.38191032409668,7.38191032409668,7.38191032409668,0
