Date,close,high,low,open,volume
2014-01-02,6.151391983032227,6.215058154859781,6.118042705451493,6.184740682355268,51300
2014-01-03,6.145328998565674,6.193836728208627,6.0877258527680125,6.16958286338715,40500
2014-01-06,6.105916976928711,6.154424713484141,6.096822137735713,6.145329874291144,62900
2014-01-07,6.15745735168457,6.18777483569458,6.105917802344925,6.108949608571717,88500
2014-01-08,6.239311218261719,6.245374827637708,6.154422421770717,6.169581445210691,52000
2014-01-09,6.287820339202881,6.330264457786397,6.239312609890934,6.275693696003767,78000
2014-01-10,6.342392444610596,6.342392444610596,6.263567230402025,6.302980126635219,56700
2014-01-13,6.306008338928223,6.3878653197274575,6.290849895783568,6.354516050900168,98300
2014-01-14,6.354519367218018,6.375742008256833,6.299948596463158,6.312075241656068,80900
2014-01-15,6.448503017425537,6.448503017425537,6.351487551828966,6.38483625671667,126100
2014-01-16,6.50004243850708,6.521264498941136,6.412121812985673,6.466693155963404,79000
2014-01-17,6.5121684074401855,6.572803355188544,6.484882738779197,6.500041764845145,54900
2014-01-21,6.681946754455566,6.681946754455566,6.551582007439608,6.551582007439608,98100
2014-01-22,6.757739543914795,6.815342109202551,6.724390264242506,6.730453874775236,100100
2014-01-23,6.651627540588379,6.736515760568644,6.536421273104263,6.736515760568644,198200
2014-01-24,6.390899658203125,6.636470119719796,6.3757412090476615,6.6213116705643325,199600
2014-01-27,6.293883323669434,6.43031108193762,6.215058126816448,6.412120829820066,128500
2014-01-28,6.4575982093811035,6.4575982093811035,6.33329706499945,6.33329706499945,70300
2014-01-29,6.318138599395752,6.472757222630209,6.293884731727082,6.396963813883386,144500
2014-01-30,6.493980407714844,6.533392732646251,6.415155179594109,6.415155179594109,80700
2014-01-31,6.436375617980957,6.4939787659404695,6.396963303013568,6.430312006983583,96300
2014-02-03,6.218092441558838,6.460631161876065,6.2059652164140156,6.442440902416753,128500
2014-02-04,6.345424652099609,6.372710327140077,6.248409175625879,6.257504015134134,77700
2014-02-05,6.263565540313721,6.3393589283409995,6.205962403500844,6.299946621000185,101500
2014-02-06,6.251439094543457,6.333295516698549,6.233248264502167,6.275692956340833,90700
2014-02-07,6.521267414093018,6.533394063365742,6.284791681565518,6.284791681565518,84500
2014-02-10,6.700136184692383,6.7092310219409885,6.548549395800056,6.59099351164744,125700
